Init time,0.033351
Iteration,150,0.009825,2.795422
Iteration,151,0.014738,2.810161
Iteration,152,0.009742,2.819904
Iteration,153,0.011096,2.831002
Iteration,154,0.013278,2.844282
Iteration,155,0.011392,2.855676
Iteration,156,0.012202,2.867879
Iteration,157,0.011012,2.878892
Iteration,158,0.009882,2.888775
Iteration,159,0.030222,2.918998
Iteration,160,0.044007,2.963006
Iteration,161,0.009525,2.972532
Iteration,162,0.015047,2.987580
Iteration,163,0.009862,2.997443
Iteration,164,0.034308,3.031752
Iteration,165,0.011176,3.042929
Iteration,166,0.025030,3.067960
Iteration,167,0.010831,3.078793
Iteration,168,0.052827,3.131621
Iteration,169,0.036362,3.167984
Iteration,170,0.050484,3.218469
Iteration,171,0.009888,3.228358
Iteration,172,0.060083,3.288443
Iteration,173,0.009392,3.297837
Iteration,174,0.035826,3.333664
Iteration,175,0.013145,3.346811
Iteration,176,0.014664,3.361477
Iteration,177,0.018922,3.380401
Iteration,178,0.011672,3.392074
Iteration,179,0.009274,3.401350
Iteration,180,0.014647,3.415998
Iteration,181,0.011028,3.427027
Iteration,182,0.011529,3.438557
Iteration,183,0.015346,3.453904
Iteration,184,0.009112,3.463017
Iteration,185,0.013719,3.476738
Iteration,186,0.010426,3.487165
Iteration,187,0.009419,3.496585
Iteration,188,0.049080,3.545666
Iteration,189,0.009902,3.555569
Iteration,190,0.012919,3.568489
Iteration,191,0.010582,3.579072
Iteration,192,0.014902,3.593975
Iteration,193,0.015719,3.609695
Iteration,194,0.014240,3.623936
Iteration,195,0.010179,3.634117
Iteration,196,0.012710,3.646829
Iteration,197,0.010484,3.657314
Iteration,198,0.011297,3.668612
Iteration,199,0.012369,3.680982
Iteration,200,0.009641,3.690624
Iteration,201,0.011520,3.702145
Iteration,202,0.010290,3.712436
Iteration,203,0.011110,3.723548
Iteration,204,0.012411,3.735960
Iteration,205,0.012762,3.748723
Iteration,206,0.010270,3.758994
Iteration,207,0.014521,3.773517
Iteration,208,0.010104,3.783622
Iteration,209,0.013892,3.797515
Iteration,210,0.013620,3.811136
Iteration,211,0.018578,3.829715
Iteration,212,0.010900,3.840617
Iteration,213,0.012307,3.852926
Iteration,214,0.015248,3.868175
Iteration,215,0.009375,3.877551
Iteration,216,0.014607,3.892159
Iteration,217,0.010500,3.902661
Iteration,218,0.011210,3.913872
Iteration,219,0.015444,3.929318
Iteration,220,0.009619,3.938938
Iteration,221,0.017693,3.956632
Iteration,222,0.010529,3.967162
Iteration,223,0.017746,3.984909
Iteration,224,0.011658,3.996568
Iteration,225,0.014510,4.011079
Iteration,226,0.010483,4.021564
Iteration,227,0.009742,4.031307
Iteration,228,0.014275,4.045583
Iteration,229,0.011459,4.057043
Iteration,230,0.010464,4.067508
Iteration,231,0.025488,4.092998
Iteration,232,0.015635,4.108634
Iteration,233,0.010901,4.119537
Iteration,234,0.011414,4.130952
Iteration,235,0.012916,4.143869
Iteration,236,0.011804,4.155674
Iteration,237,0.013899,4.169575
Iteration,238,0.009979,4.179556
Iteration,239,0.010712,4.190269
Iteration,240,0.011638,4.201908
Iteration,241,0.009819,4.211728
Iteration,242,0.020877,4.232606
Iteration,243,0.009970,4.242577
Iteration,244,0.010320,4.252898
Iteration,245,0.013973,4.266872
Iteration,246,0.009117,4.275990
Iteration,247,0.010921,4.286913
Iteration,248,0.013247,4.300162
Iteration,249,0.010165,4.310329
Iteration,250,0.010346,4.320677
Iteration,251,0.013004,4.333682
Iteration,252,0.010526,4.344210
Iteration,253,0.016513,4.360725
Iteration,254,0.013103,4.373829
Iteration,255,0.048852,4.422683
Iteration,256,0.009508,4.432192
Iteration,257,0.012762,4.444955
Iteration,258,0.011202,4.456158
Iteration,259,0.037621,4.493780
Iteration,260,0.009941,4.503735
Iteration,261,0.010739,4.514475
Iteration,262,0.013125,4.527602
Iteration,263,0.009130,4.536733
Iteration,264,0.010527,4.547261
Iteration,265,0.016458,4.563720
Iteration,266,0.013236,4.576957
Iteration,267,0.009097,4.586056
Iteration,268,0.013561,4.599618
Iteration,269,0.010563,4.610182
Iteration,270,0.010950,4.621133
Iteration,271,0.011196,4.632330
Iteration,272,0.011554,4.643886
Iteration,273,0.009867,4.653754
Iteration,274,0.012910,4.666665
Iteration,275,0.014857,4.681523
Iteration,276,0.009950,4.691474
Iteration,277,0.012767,4.704242
Iteration,278,0.015776,4.720020
Iteration,279,0.016352,4.736373
Iteration,280,0.011189,4.747564
Iteration,281,0.010740,4.758305
Iteration,282,0.016107,4.774414
Iteration,283,0.009550,4.783965
Iteration,284,0.013639,4.797605
Iteration,285,0.010371,4.807977
Iteration,286,0.010858,4.818836
Iteration,287,0.013032,4.831869
Iteration,288,0.010865,4.842735
Iteration,289,0.013323,4.856059
Iteration,290,0.012017,4.868077
Iteration,291,0.011276,4.879354
Iteration,292,0.012134,4.891489
Iteration,293,0.010230,4.901720
Iteration,294,0.015698,4.917419
Iteration,295,0.011090,4.928510
Iteration,296,0.013836,4.942348
Iteration,297,0.016685,4.959034
Iteration,298,0.009526,4.968562
Iteration,299,0.032989,5.001552
Iteration,300,0.009672,5.011225
Iteration,301,0.014255,5.025481
Iteration,302,0.015186,5.040669
Iteration,303,0.012196,5.052866
Iteration,304,0.010762,5.063629
Iteration,305,0.013244,5.076874
Iteration,306,0.011057,5.087932
Iteration,307,0.010697,5.098630
Iteration,308,0.014308,5.112939
Iteration,309,0.013226,5.126167
Iteration,310,0.016112,5.142281
Iteration,311,0.010189,5.152471
Iteration,312,0.029589,5.182061
Iteration,313,0.026658,5.208720
Iteration,314,0.010229,5.218951
Iteration,315,0.038751,5.257703
Iteration,316,0.012385,5.270089
Iteration,317,0.015704,5.285795
Iteration,318,0.018756,5.304552
Iteration,319,0.011495,5.316049
Iteration,320,0.031734,5.347789
Iteration,321,0.016524,5.364315
Iteration,322,0.010401,5.374717
Iteration,323,0.012971,5.387689
Iteration,324,0.013752,5.401443
Iteration,325,0.013027,5.414472
Iteration,326,0.011402,5.425876
Iteration,327,0.010568,5.436445
Iteration,328,0.013774,5.450221
Iteration,329,0.009615,5.459837
Iteration,330,0.010624,5.470462
Iteration,331,0.014259,5.484722
Iteration,332,0.010106,5.494829
Iteration,333,0.042468,5.537298
Iteration,334,0.087025,5.624325
Iteration,335,0.034880,5.659207
Iteration,336,0.017891,5.677100
Iteration,337,0.013173,5.690274
Iteration,338,0.011288,5.701563
Iteration,339,0.015727,5.717291
Iteration,340,0.011473,5.728766
Iteration,341,0.011892,5.740659
Iteration,342,0.014218,5.754879
Iteration,343,0.014415,5.769296
Iteration,344,0.053451,5.822748
Iteration,345,0.015935,5.838685
Iteration,346,0.013089,5.851775
Iteration,347,0.059816,5.911592
Iteration,348,0.014240,5.925833
Iteration,349,0.010285,5.936119
Iteration,350,0.015538,5.951658
Iteration,351,0.010630,5.962289
Iteration,352,0.011143,5.973434
Iteration,353,0.018802,5.992238
Iteration,354,0.027019,6.019259
Iteration,355,0.010926,6.030187
Iteration,356,0.015134,6.045322
Iteration,357,0.012587,6.057910
Iteration,358,0.011513,6.069424
Iteration,359,0.015652,6.085077
Iteration,360,0.021290,6.106368
Iteration,361,0.012843,6.119212
Iteration,362,0.011513,6.130727
Iteration,363,0.016981,6.147710
Iteration,364,0.010255,6.157966
Iteration,365,0.015412,6.173379
Iteration,366,0.011162,6.184543
Iteration,367,0.014965,6.199510
Iteration,368,0.009868,6.209380
Iteration,369,0.010853,6.220234
Iteration,370,0.013495,6.233730
Iteration,371,0.010482,6.244213
Iteration,372,0.016029,6.260243
Iteration,373,0.010219,6.270463
Iteration,374,0.010454,6.280918
Iteration,375,0.013120,6.294039
Iteration,376,0.010090,6.304130
Iteration,377,0.010700,6.314831
Iteration,378,0.014543,6.329376
Iteration,379,0.010237,6.339614
Iteration,380,0.013384,6.352999
Iteration,381,0.010821,6.363821
Iteration,382,0.012395,6.376217
Iteration,383,0.013270,6.389489
Iteration,384,0.012937,6.402427
Iteration,385,0.013896,6.416324
Iteration,386,0.009427,6.425752
Iteration,387,0.010403,6.436156
Iteration,388,0.013210,6.449390
Iteration,389,0.011039,6.460430
Iteration,390,0.010293,6.470725
Iteration,391,0.014769,6.485495
Iteration,392,0.011540,6.497037
Iteration,393,0.047527,6.544565
Iteration,394,0.015095,6.559661
Iteration,395,0.010557,6.570220
Iteration,396,0.010098,6.580319
Iteration,397,0.012286,6.592607
Iteration,398,0.013483,6.606091
Iteration,399,0.011013,6.617105
Iteration,400,0.011167,6.628273
Iteration,401,0.012225,6.640499
Iteration,402,0.010064,6.650564
Iteration,403,0.010759,6.661324
Iteration,404,0.012872,6.674197
Iteration,405,0.010042,6.684240
Iteration,406,0.010498,6.694739
Iteration,407,0.032755,6.727495
Iteration,408,0.013385,6.740881
Iteration,409,0.010767,6.751650
Iteration,410,0.014764,6.766416
Iteration,411,0.009003,6.775420
Iteration,412,0.010223,6.785644
Iteration,413,0.014102,6.799747
Iteration,414,0.010090,6.809839
Iteration,415,0.017742,6.827583
Iteration,416,0.010303,6.837887
Iteration,417,0.020473,6.858361
Iteration,418,0.014826,6.873188
Iteration,419,0.012945,6.886135
Iteration,420,0.011719,6.897855
Iteration,421,0.011660,6.909516
Iteration,422,0.014801,6.924318
Iteration,423,0.013672,6.937991
Iteration,424,0.015279,6.953271
Iteration,425,0.016233,6.969505
Iteration,426,0.015106,6.984612
Iteration,427,0.011251,6.995864
Iteration,428,0.017911,7.013777
Iteration,429,0.010632,7.024410
Iteration,430,0.011919,7.036331
Iteration,431,0.013342,7.049674
Iteration,432,0.010649,7.060324
Iteration,433,0.013749,7.074074
Iteration,434,0.010380,7.084456
Iteration,435,0.010335,7.094793
Iteration,436,0.014716,7.109510
Iteration,437,0.010972,7.120483
Iteration,438,0.010034,7.130518
Iteration,439,0.013086,7.143605
Iteration,440,0.010780,7.154386
Iteration,441,0.012022,7.166409
Iteration,442,0.022984,7.189394
Iteration,443,0.064840,7.254235
Iteration,444,0.073318,7.327555
Iteration,445,0.016493,7.344049
Iteration,446,0.010579,7.354629
Iteration,447,0.010576,7.365207
Iteration,448,0.026769,7.391977
Iteration,449,0.055245,7.447224
Iteration,450,0.012891,7.460116
Iteration,451,0.023684,7.483801
Iteration,452,0.009518,7.493321
Iteration,453,0.048994,7.542316
Iteration,454,0.026194,7.568511
Iteration,455,0.013225,7.581738
Iteration,456,0.012141,7.593880
Iteration,457,0.064374,7.658255
Iteration,458,0.031893,7.690149
Iteration,459,0.009219,7.699369
Iteration,460,0.027480,7.726850
Iteration,461,0.010677,7.737528
Iteration,462,0.010746,7.748275
Iteration,463,0.027270,7.775546
Iteration,464,0.017573,7.793120
Iteration,465,0.010053,7.803174
Iteration,466,0.011973,7.815149
Iteration,467,0.011274,7.826424
Iteration,468,0.009663,7.836089
Iteration,469,0.013924,7.850015
Iteration,470,0.010254,7.860270
Iteration,471,0.013323,7.873594
Iteration,472,0.009772,7.883367
Iteration,473,0.011264,7.894632
Iteration,474,0.014123,7.908756
Iteration,475,0.016694,7.925451
Iteration,476,0.016922,7.942374
Iteration,477,0.011017,7.953393
Iteration,478,0.010516,7.963911
Iteration,479,0.013712,7.977624
Iteration,480,0.009761,7.987386
Iteration,481,0.014664,8.002052
Iteration,482,0.010518,8.012571
Iteration,483,0.021141,8.033713
Iteration,484,0.010947,8.044661
Iteration,485,0.012439,8.057102
Iteration,486,0.013994,8.071098
Iteration,487,0.009122,8.080221
Iteration,488,0.014687,8.094909
Iteration,489,0.012779,8.107690
Iteration,490,0.017914,8.125606
Iteration,491,0.010539,8.136146
Iteration,492,0.010329,8.146476
Iteration,493,0.016858,8.163335
Iteration,494,0.009369,8.172705
Iteration,495,0.010539,8.183246
Iteration,496,0.012476,8.195723
Iteration,497,0.011754,8.207478
Iteration,498,0.009623,8.217103
Iteration,499,0.012336,8.229441
Iteration,500,0.010251,8.239694
Iteration,501,0.009939,8.249634
Iteration,502,0.012497,8.262133
Iteration,503,0.010944,8.273078
Iteration,504,0.010682,8.283762
Iteration,505,0.012780,8.296543
Iteration,506,0.014518,8.311063
Iteration,507,0.019341,8.330406
Iteration,508,0.009714,8.340121
Iteration,509,0.010888,8.351011
Iteration,510,0.012759,8.363771
Iteration,511,0.009314,8.373086
Iteration,512,0.009975,8.383062
Iteration,513,0.012661,8.395725
Iteration,514,0.010802,8.406529
Iteration,515,0.009327,8.415857
Iteration,516,0.015439,8.431310
Iteration,517,0.011193,8.442505
Iteration,518,0.011592,8.454098
Iteration,519,0.016709,8.470809
Iteration,520,0.009587,8.480397
Iteration,521,0.050526,8.530925
Iteration,522,0.058500,8.589426
Iteration,523,0.027420,8.616847
Iteration,524,0.010099,8.626947
Iteration,525,0.013776,8.640724
Iteration,526,0.009345,8.650070
Iteration,527,0.013486,8.663558
Iteration,528,0.010741,8.674300
Iteration,529,0.010985,8.685287
Iteration,530,0.013199,8.698487
Iteration,531,0.009962,8.708451
Iteration,532,0.009926,8.718378
Iteration,533,0.016212,8.734592
Iteration,534,0.011059,8.745652
Iteration,535,0.016307,8.761960
Iteration,536,0.013621,8.775583
Iteration,537,0.009422,8.785006
Iteration,538,0.009746,8.794753
Iteration,539,0.015427,8.810181
Iteration,540,0.011121,8.821304
Iteration,541,0.009595,8.830901
Iteration,542,0.013491,8.844393
Iteration,543,0.010784,8.855178
Iteration,544,0.013819,8.868998
Iteration,545,0.009683,8.878682
Iteration,546,0.009767,8.888450
Iteration,547,0.013445,8.901896
Iteration,548,0.010418,8.912316
Iteration,549,0.009356,8.921674
Iteration,550,0.011820,8.933495
Iteration,551,0.035732,8.969228
Iteration,552,0.014211,8.983441
Iteration,553,0.012541,8.995983
Iteration,554,0.010481,9.006466
Iteration,555,0.018396,9.024864
Iteration,556,0.010218,9.035084
Iteration,557,0.009797,9.044882
Iteration,558,0.012592,9.057476
Iteration,559,0.010964,9.068441
Iteration,560,0.009467,9.077909
Iteration,561,0.012742,9.090652
Iteration,562,0.010089,9.100743
Iteration,563,0.009521,9.110265
Iteration,564,0.014141,9.124408
Iteration,565,0.009817,9.134226
Iteration,566,0.015622,9.149849
Iteration,567,0.010931,9.160781
Iteration,568,0.017020,9.177802
Iteration,569,0.013529,9.191333
Iteration,570,0.021988,9.213323
Iteration,571,0.010826,9.224151
Iteration,572,0.010346,9.234499
Iteration,573,0.012535,9.247036
Iteration,574,0.011364,9.258401
Iteration,575,0.012728,9.271131
Iteration,576,0.013237,9.284369
Iteration,577,0.009177,9.293547
Iteration,578,0.010096,9.303644
Iteration,579,0.015634,9.319279
Iteration,580,0.010119,9.329400
Iteration,581,0.015639,9.345040
Iteration,582,0.010187,9.355229
Iteration,583,0.011686,9.366917
Iteration,584,0.013456,9.380375
Iteration,585,0.011666,9.392042
Iteration,586,0.009069,9.401112
Iteration,587,0.014088,9.415201
Iteration,588,0.010481,9.425683
Iteration,589,0.010810,9.436494
Iteration,590,0.013763,9.450258
Iteration,591,0.014421,9.464681
Iteration,592,0.015760,9.480443
Iteration,593,0.010590,9.491034
Iteration,594,0.010674,9.501710
Iteration,595,0.016070,9.517781
Iteration,596,0.010787,9.528569
Iteration,597,0.016997,9.545567
Iteration,598,0.009082,9.554650
Iteration,599,0.014498,9.569149
Iteration,600,0.013609,9.582759
Iteration,601,0.011953,9.594713
Iteration,602,0.010739,9.605453
Iteration,603,0.019973,9.625428
Iteration,604,0.010797,9.636227
Iteration,605,0.045330,9.681558
Iteration,606,0.009595,9.691154
Iteration,607,0.014678,9.705833
Iteration,608,0.010803,9.716638
Iteration,609,0.021640,9.738279
Iteration,610,0.011990,9.750270
Iteration,611,0.028641,9.778912
Iteration,612,0.010238,9.789151
Iteration,613,0.017739,9.806891
Iteration,614,0.010673,9.817565
Iteration,615,0.020748,9.838314
Iteration,616,0.010265,9.848580
Iteration,617,0.009356,9.857937
Iteration,618,0.027295,9.885233
Iteration,619,0.039854,9.925088
Iteration,620,0.010570,9.935660
Iteration,621,0.012526,9.948188
Iteration,622,0.052025,10.000214
Iteration,623,0.038375,10.038591
Iteration,624,0.011134,10.049726
Iteration,625,0.013183,10.062910
Iteration,626,0.012897,10.075808
Iteration,627,0.016514,10.092323
Iteration,628,0.009486,10.101810
Iteration,629,0.012896,10.114708
Iteration,630,0.014847,10.129557
Iteration,631,0.010879,10.140438
Iteration,632,0.014465,10.154905
Iteration,633,0.009215,10.164122
Iteration,634,0.009975,10.174098
Iteration,635,0.014475,10.188574
Iteration,636,0.009541,10.198117
Iteration,637,0.018752,10.216870
Iteration,638,0.009305,10.226176
Iteration,639,0.010363,10.236540
Iteration,640,0.013117,10.249658
Iteration,641,0.009051,10.258710
Iteration,642,0.011697,10.270409
Iteration,643,0.014456,10.284866
Iteration,644,0.011321,10.296194
Iteration,645,0.023567,10.319763
Iteration,646,0.010487,10.330251
Iteration,647,0.013236,10.343489
Iteration,648,0.010539,10.354030
Iteration,649,0.009181,10.363212
Iteration,650,0.012162,10.375376
Iteration,651,0.011634,10.387011
Iteration,652,0.009512,10.396525
Iteration,653,0.011689,10.408215
Iteration,654,0.010127,10.418344
Iteration,655,0.009714,10.428059
Iteration,656,0.013231,10.441292
Iteration,657,0.009980,10.451274
Iteration,658,0.014621,10.465897
Iteration,659,0.011041,10.476940
Iteration,660,0.010632,10.487574
Iteration,661,0.065775,10.553350
Iteration,662,0.045732,10.599083
Iteration,663,0.009627,10.608711
Iteration,664,0.013774,10.622487
Iteration,665,0.010278,10.632766
Iteration,666,0.020469,10.653236
Iteration,667,0.011071,10.664309
Iteration,668,0.019782,10.684092
Iteration,669,0.012620,10.696714
Iteration,670,0.013664,10.710380
Iteration,671,0.015753,10.726135
Iteration,672,0.022176,10.748312
Iteration,673,0.043201,10.791514
Iteration,674,0.012133,10.803648
Iteration,675,0.014111,10.817760
Iteration,676,0.009607,10.827368
Iteration,677,0.015226,10.842595
Iteration,678,0.011284,10.853880
Iteration,679,0.010929,10.864810
Iteration,680,0.033927,10.898738
Iteration,681,0.016443,10.915183
Iteration,682,0.011978,10.927162
Iteration,683,0.025501,10.952664
Iteration,684,0.009594,10.962259
Iteration,685,0.012308,10.974568
Iteration,686,0.011020,10.985590
Iteration,687,0.019536,11.005127
Iteration,688,0.009262,11.014391
Iteration,689,0.010600,11.024992
Iteration,690,0.012670,11.037663
Iteration,691,0.010831,11.048495
Iteration,692,0.010957,11.059453
Iteration,693,0.026745,11.086199
Iteration,694,0.014066,11.100266
Iteration,695,0.010099,11.110367
Iteration,696,0.015196,11.125565
Iteration,697,0.021340,11.146907
Iteration,698,0.011480,11.158388
Iteration,699,0.014812,11.173201
Iteration,700,0.010607,11.183809
Iteration,701,0.018776,11.202586
Iteration,702,0.009253,11.211840
Iteration,703,0.015497,11.227338
Iteration,704,0.009938,11.237277
Iteration,705,0.010476,11.247755
Iteration,706,0.014293,11.262050
Iteration,707,0.009871,11.271922
Iteration,708,0.012849,11.284773
Iteration,709,0.014436,11.299212
Iteration,710,0.010682,11.309895
Iteration,711,0.019085,11.328982
Iteration,712,0.010446,11.339429
Iteration,713,0.014755,11.354186
Iteration,714,0.009174,11.363361
Iteration,715,0.011125,11.374487
Iteration,716,0.018709,11.393198
Iteration,717,0.011680,11.404879
Iteration,718,0.015390,11.420270
Iteration,719,0.010377,11.430648
Iteration,720,0.010214,11.440864
Iteration,721,0.013282,11.454148
Iteration,722,0.010592,11.464742
Iteration,723,0.009405,11.474148
Iteration,724,0.014838,11.488987
Iteration,725,0.009843,11.498832
Iteration,726,0.025790,11.524623
Iteration,727,0.012882,11.537507
Iteration,728,0.011435,11.548943
Iteration,729,0.011208,11.560153
Iteration,730,0.009821,11.569975
Iteration,731,0.013935,11.583911
Iteration,732,0.009587,11.593500
Iteration,733,0.015387,11.608889
Iteration,734,0.010378,11.619269
Iteration,735,0.010356,11.629627
Iteration,736,0.018379,11.648008
Iteration,737,0.010708,11.658717
Iteration,738,0.014345,11.673064
Iteration,739,0.009688,11.682757
Iteration,740,0.011335,11.694093
Iteration,741,0.033620,11.727715
Iteration,742,0.012841,11.740557
Iteration,743,0.010409,11.750967
Iteration,744,0.009460,11.760429
Iteration,745,0.017926,11.778357
Iteration,746,0.011901,11.790260
Iteration,747,0.016537,11.806798
Iteration,748,0.011167,11.817966
Iteration,749,0.016814,11.834781
Iteration,750,0.011458,11.846240
Iteration,751,0.011097,11.857339
Iteration,752,0.041465,11.898806
Iteration,753,0.015683,11.914490
Iteration,754,0.023229,11.937721
Iteration,755,0.009910,11.947632
Iteration,756,0.015059,11.962693
Iteration,757,0.011311,11.974005
Iteration,758,0.011852,11.985858
Iteration,759,0.031348,12.017208
Iteration,760,0.014136,12.031346
Iteration,761,0.011703,12.043051
Iteration,762,0.013104,12.056157
Iteration,763,0.010398,12.066557
Iteration,764,0.009834,12.076394
Iteration,765,0.016163,12.092559
Iteration,766,0.009351,12.101911
Iteration,767,0.011246,12.113158
Iteration,768,0.010528,12.123700
Iteration,769,0.010753,12.134454
Iteration,770,0.009296,12.143752
Iteration,771,0.018610,12.162363
Iteration,772,0.014093,12.176458
Iteration,773,0.012275,12.188734
Iteration,774,0.009244,12.197980
Iteration,775,0.011048,12.209030
Iteration,776,0.014954,12.223986
Iteration,777,0.009151,12.233139
Iteration,778,0.013611,12.246751
Iteration,779,0.011579,12.258332
Iteration,780,0.009339,12.267672
Iteration,781,0.013147,12.280820
Iteration,782,0.010277,12.291098
Iteration,783,0.012301,12.303400
Iteration,784,0.013435,12.316836
Iteration,785,0.023986,12.340823
Iteration,786,0.011442,12.352266
Iteration,787,0.010673,12.362940
Iteration,788,0.016069,12.379010
Iteration,789,0.009420,12.388431
Iteration,790,0.010535,12.398968
Iteration,791,0.011358,12.410327
Iteration,792,0.013330,12.423658
Iteration,793,0.010083,12.433742
Iteration,794,0.012934,12.446677
Iteration,795,0.010094,12.456772
Iteration,796,0.009413,12.466186
Iteration,797,0.012922,12.479109
Iteration,798,0.013814,12.492926
Iteration,799,0.011590,12.504518
Iteration,800,0.013584,12.518103
Iteration,801,0.012549,12.530653
Iteration,802,0.017650,12.548305
Iteration,803,0.009524,12.557831
Iteration,804,0.012015,12.569848
Iteration,805,0.012673,12.582522
Iteration,806,0.050701,12.633225
Iteration,807,0.039636,12.672862
Iteration,808,0.014630,12.687494
Iteration,809,0.013972,12.701467
Iteration,810,0.009494,12.710962
Finish time 0.041965
